course_id,course_name,semester_range,n_semesters,avg_final_grade,total_students,avg_pass_pct,avg_general_rank,n_general_rank,hist_url,cf_url
03240432,פסיכולוגיה של המוזיקה,201501 to 202501,11,97.788,547,99.817,4.923,13,https://michael-maltsev.github.io/technion-histograms/03240432/,https://cheesefork.cf/?course=03240432&semester=202501
03240439,יסודות באמנות יפן,201503 to 202401,8,93.455,484,100.000,4.150,20,https://michael-maltsev.github.io/technion-histograms/03240439/,https://cheesefork.cf/?course=03240439&semester=202502
03240442,משפט העבודה בישראל,201402 to 202402,21,92.207,1997,99.237,3.231,26,https://michael-maltsev.github.io/technion-histograms/03240442/,https://cheesefork.cf/?course=03240442&semester=202502
03240445,הסתגלות למצבי לחץ,201501 to 202501,21,94.825,1788,99.592,3.214,14,https://michael-maltsev.github.io/technion-histograms/03240445/,https://cheesefork.cf/?course=03240445&semester=202502
03240460,מחשבה מדינית יהודית עד העת החדשה,201602 to 202401,4,94.496,205,98.156,3.636,11,https://michael-maltsev.github.io/technion-histograms/03240460/,https://cheesefork.cf/?course=03240460&semester=202401
03240474,"אתיקה: יסודות, נורמה ויישום",202301 to 202501,3,95.199,151,99.377,3.412,17,https://michael-maltsev.github.io/technion-histograms/03240474/,https://cheesefork.cf/?course=03240474&semester=202501
03240518,"חדשנות, יצירתיות",202001 to 202501,7,94.448,444,97.757,2.444,18,https://michael-maltsev.github.io/technion-histograms/03240518/,https://cheesefork.cf/?course=03240518&semester=202502
03240527,יסודות היזמות,201902 to 202402,11,94.357,792,100.000,2.222,18,https://michael-maltsev.github.io/technion-histograms/03240527/,https://cheesefork.cf/?course=03240527&semester=202502
03240528,מנהיגות יזמית,201902 to 202501,11,94.302,868,98.976,2.600,20,https://michael-maltsev.github.io/technion-histograms/03240528/,https://cheesefork.cf/?course=03240528&semester=202502
03240540,היבטים משפטיים ביזמות עסקית,202101 to 202302,4,93.111,359,100.000,4.346,26,https://michael-maltsev.github.io/technion-histograms/03240540/,https://cheesefork.cf/?course=03240540&semester=202502
03240600,גרמנית 1,201502 to 202501,16,94.294,759,99.605,4.714,14,https://michael-maltsev.github.io/technion-histograms/03240600/,https://cheesefork.cf/?course=03240600&semester=202502
03240630,איטלקית למתחילים 1,201502 to 202501,19,89.946,509,98.794,3.909,11,https://michael-maltsev.github.io/technion-histograms/03240630/,https://cheesefork.cf/?course=03240630&semester=202502
03240692,סינית למתחילים,201402 to 202501,19,97.066,496,99.181,4.700,10,https://michael-maltsev.github.io/technion-histograms/03240692/,https://cheesefork.cf/?course=03240692&semester=202502
03240992,סוגיות אתיות במרחב האישי והציבורי,201801 to 202403,16,93.969,822,99.307,2.692,13,https://michael-maltsev.github.io/technion-histograms/03240992/,https://cheesefork.cf/?course=03240992&semester=202403
03250002,סטודיו אומן בקמפוס 2,202202 to 202401,4,94.495,75,94.720,2.583,12,https://michael-maltsev.github.io/technion-histograms/03250002/,https://cheesefork.cf/?course=03250002&semester=202401
03250009,להשאיר חותם במדע ובאמנות,202301 to 202301,1,90.927,41,100.000,1.636,11,https://michael-maltsev.github.io/technion-histograms/03250009/,https://cheesefork.cf/?course=03250009&semester=202401
03260000,פרקים בהיסטוריה ופילוסופיה מראשית המחשוב ועד לאינטרנט,202002 to 202202,4,92.212,207,100.000,2.765,17,https://michael-maltsev.github.io/technion-histograms/03260000/,https://cheesefork.cf/?course=03260000&semester=202401
03260005,פריצות דרך בתולדות החשיבה המתמטית,202102 to 202401,4,91.566,390,94.803,3.067,15,https://michael-maltsev.github.io/technion-histograms/03260005/,https://cheesefork.cf/?course=03260005&semester=202502
03260009,תיאוריות אנתרופולוגיות,202302 to 202402,3,91.613,185,99.459,4.200,10,https://michael-maltsev.github.io/technion-histograms/03260009/,https://cheesefork.cf/?course=03260009&semester=202501
03340009,מכניקת זורמים ביולוגיים,202201 to 202501,4,83.681,417,90.576,4.100,10,https://michael-maltsev.github.io/technion-histograms/03340009/,https://cheesefork.cf/?course=03340009&semester=202501
03340011,יסודות תכן ביו,202001 to 202401,8,80.330,404,96.035,3.250,12,https://michael-maltsev.github.io/technion-histograms/03340011/,https://cheesefork.cf/?course=03340011&semester=202502
03340021,מגמות בהנדסה ביו,201301 to 202401,12,90.566,1129,99.885,3.600,15,https://michael-maltsev.github.io/technion-histograms/03340021/,https://cheesefork.cf/?course=03340021&semester=202501
03340023,מבוא לסטטיסטיקה להנ. ביו,202102 to 202402,4,84.584,357,97.415,4.273,11,https://michael-maltsev.github.io/technion-histograms/03340023/,https://cheesefork.cf/?course=03340023&semester=202502
03340222,מכינת מוצקים,201402 to 202402,11,78.632,908,94.118,2.667,18,https://michael-maltsev.github.io/technion-histograms/03340222/,https://cheesefork.cf/?course=03340222&semester=202502
03340274,מבוא לאנטומיה של האדם,202101 to 202401,4,83.573,474,97.922,3.462,13,https://michael-maltsev.github.io/technion-histograms/03340274/,https://cheesefork.cf/?course=03340274&semester=202501
03350001,מעבדה בהנדסה ביו,201502 to 202402,15,93.557,659,100.000,2.545,11,https://michael-maltsev.github.io/technion-histograms/03350001/,https://cheesefork.cf/?course=03350001&semester=202502
03350010,תכן ביומכני בסיסי,201502 to 202401,10,82.454,731,97.057,2.294,17,https://michael-maltsev.github.io/technion-histograms/03350010/,https://cheesefork.cf/?course=03350010&semester=202501
03360022,מתא לרקמה,201301 to 202401,11,81.126,756,97.198,3.000,14,https://michael-maltsev.github.io/technion-histograms/03360022/,https://cheesefork.cf/?course=03360022&semester=202501
03360537,ביופיסיקה ונוירופיסיולוגיה למהנדסים,201402 to 202402,11,78.112,928,97.428,2.250,20,https://michael-maltsev.github.io/technion-histograms/03360537/,https://cheesefork.cf/?course=03360537&semester=202502
03940800,חינוך גופני,201401 to 202402,21,94.322,5847,99.516,4.062,16,https://michael-maltsev.github.io/technion-histograms/03940800/,https://cheesefork.cf/?course=03940800&semester=202502
03940801,חינוך גופני,201401 to 202501,22,94.530,8741,99.652,4.106,47,https://michael-maltsev.github.io/technion-histograms/03940801/,https://cheesefork.cf/?course=03940801&semester=202502
03940802,חינוך גופני,201401 to 202501,22,94.469,6707,99.174,4.071,42,https://michael-maltsev.github.io/technion-histograms/03940802/,https://cheesefork.cf/?course=03940802&semester=202502
03940803,חינוך גופני,201401 to 202501,22,94.227,11541,99.360,3.727,55,https://michael-maltsev.github.io/technion-histograms/03940803/,https://cheesefork.cf/?course=03940803&semester=202502
03940804,חינוך גופני,201401 to 202501,21,94.717,6002,99.775,4.467,30,https://michael-maltsev.github.io/technion-histograms/03940804/,https://cheesefork.cf/?course=03940804&semester=202502
03940805,חינוך גופני,200902 to 202501,24,95.657,8546,99.348,4.160,25,https://michael-maltsev.github.io/technion-histograms/03940805/,https://cheesefork.cf/?course=03940805&semester=202502
03940806,חינוך גופני,200901 to 202501,21,94.673,6288,99.225,3.704,71,https://michael-maltsev.github.io/technion-histograms/03940806/,https://cheesefork.cf/?course=03940806&semester=202502
03940807,כושר גופני מעורב,202001 to 202501,5,95.514,1353,98.390,3.467,15,https://michael-maltsev.github.io/technion-histograms/03940807/,https://cheesefork.cf/?course=03940807&semester=202502
03940808,חינוך גופני,201401 to 202501,22,94.123,3174,99.587,4.400,40,https://michael-maltsev.github.io/technion-histograms/03940808/,https://cheesefork.cf/?course=03940808&semester=202502
03940820,חינוך גופני,200901 to 202501,22,95.068,4363,99.617,4.286,42,https://michael-maltsev.github.io/technion-histograms/03940820/,https://cheesefork.cf/?course=03940820&semester=202502
